iteration,Model,C_AI_MSE,C_AI_R2,C_AI_adj_R2,C_self_MSE,C_self_R2,C_self_adj_R2,Mean_MSE,Mean_R2,Mean_adj_R2
83,PHYS-FULL-DETAILED,0.0013017730308746264,0.8304751183771958,0.8175764860798085,0.000474997431647145,0.8684543443097515,0.858445435724624,0.0008883852312608857,0.8494647313434737,0.8380109609022162
84,BASELINE-OG,0.001906563219124314,0.7421059847260226,0.7224836139986548,0.0009170650231675042,0.7181272927724214,0.6966804563529319,0.001411814121145909,0.730116638749222,0.7095820351757933
84,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017687233597618477,0.760751091502033,0.7425473702032745,0.0008335831634835383,0.7437866050338752,0.7242921075908004,0.001301153261622693,0.752268848267954,0.7334197388970375
84,PHYS-FULL+MOD,0.0014198538719206073,0.807941424412828,0.7933282719224998,0.0007728814757615339,0.7624441141736161,0.7443692098172608,0.0010963676738410706,0.7851927692932221,0.7688487408698803
84,PHYS-FULL+ALIGN,0.0017610283469600902,0.7617919684732888,0.7436674443353869,0.0006872181155356652,0.7887739410093153,0.7727023930426329,0.0012241232312478778,0.775282954741302,0.75818491868901
84,PHYS-FULL-DETAILED,0.001417740130297543,0.8082273427128119,0.7936359448757433,0.0005469861418251966,0.8318761911999396,0.8190841622695002,0.0009823631360613698,0.8200517669563758,0.8063600535726217
85,BASELINE-OG,0.002431420632722344,0.6942393833587708,0.6709749886143295,0.0006981306163354074,0.7672578059720623,0.7495491607742846,0.0015647756245288757,0.7307485946654165,0.710262074694307
85,PHYS-FULL-NO-MOD-NO-ALIGN,0.002236203061138676,0.7187887534937909,0.6973922456074491,0.0005625246595353759,0.8124660050832354,0.7981971141656555,0.001399363860337026,0.7656273792885131,0.7477946798865522
85,PHYS-FULL+MOD,0.0014384705115409694,0.8191067293294548,0.8053431109088699,0.0005636697726768751,0.8120842482332612,0.7977863105988354,0.0010010701421089222,0.815595488781358,0.8015647107538526
85,PHYS-FULL+ALIGN,0.0022130593800479925,0.7216991615516974,0.700524097756718,0.0004850879271709893,0.8382817973821692,0.8259771515308125,0.0013490736536094909,0.7799904794669333,0.7632506246437653
85,PHYS-FULL-DETAILED,0.0014383960023538536,0.8191160991499998,0.8053531936505434,0.00045917238336320944,0.8469214994438132,0.8352742222275816,0.0009487841928585315,0.8330187992969065,0.8203137079390626
86,BASELINE-OG,0.0017327228635024363,0.7570697978209382,0.7385859780899227,0.0007226580692598732,0.7578633579723475,0.7394399178180695,0.0012276904663811546,0.7574665778966428,0.7390129479539961
86,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016874206002978405,0.7634212393533804,0.7454206814780941,0.0007615493897686373,0.7448322798558906,0.7254173446275345,0.001224484995033239,0.7541267596046355,0.7354190130528143
86,PHYS-FULL+MOD,0.0015334394457297525,0.7850096155437765,0.7686516515090639,0.0007780930822695577,0.7392890854748833,0.7194523854566679,0.0011557662639996552,0.7621493505093299,0.7440520184828658
86,PHYS-FULL+ALIGN,0.0016756875477374588,0.7650662299578845,0.7471908344112019,0.0007410826668439839,0.7516899401700713,0.7327967834438811,0.0012083851072907214,0.7583780850639779,0.7399938089275415
86,PHYS-FULL-DETAILED,0.0015331686837853295,0.7850475767522804,0.7686925010703888,0.0007228140331346833,0.7578111001058259,0.73938368380953,0.0011279913584600063,0.7714293384290531,0.7540380924399595
87,BASELINE-OG,0.0018263953876325996,0.7417167688253306,0.7220647838446492,0.0007215346135687624,0.7582942707877566,0.7399036174781293,0.0012739650006006811,0.7500055198065436,0.7309842006613892
87,PHYS-FULL-NO-MOD-NO-ALIGN,0.001747073031129199,0.752934293070529,0.7341358153693736,0.0006401885030969092,0.7855442745719551,0.7692269911154734,0.001193630767113054,0.7692392838212421,0.7516814032424235
87,PHYS-FULL+MOD,0.0013119531448333112,0.814467612165542,0.8003510174390072,0.0006626842674756637,0.778008454347808,0.7611177932655759,0.0009873187061544874,0.796238033256675,0.7807344053522915
87,PHYS-FULL+ALIGN,0.0017471268432232457,0.7529266831293187,0.7341276264108973,0.0005448048233022908,0.8174967013109506,0.803610580758523,0.0011459658332627683,0.7852116922201346,0.7688691035847102
87,PHYS-FULL-DETAILED,0.001306907106701357,0.8151812073937039,0.8011189079562684,0.0005355171410873664,0.82060796716048,0.8069585733574731,0.0009212121238943616,0.817894587277092,0.8040387406568708
88,BASELINE-OG,0.0015886499305147474,0.7740572818408769,0.7568659880679002,0.0009079975181094129,0.7230278184446212,0.7019538481088858,0.0012483237243120801,0.748542550142749,0.7294099180883931
88,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014843621702902115,0.7888894104069379,0.7728266481552919,0.0009057918003992384,0.7237006423608742,0.7026778651492016,0.0011950769853447249,0.7562950263839061,0.7377522566522468
88,PHYS-FULL+MOD,0.0012885397480317667,0.8167398823779659,0.8027961777762894,0.0009166226672082124,0.7203968350834453,0.6991226812310987,0.0011025812076199896,0.7685683587307056,0.7509594295036941
88,PHYS-FULL+ALIGN,0.0014642349657969724,0.7917519638271703,0.7759070045531506,0.0007905416445136693,0.7588561207224098,0.7405082168643323,0.0011273883051553207,0.7753040422747901,0.7582076107087414
88,PHYS-FULL-DETAILED,0.0012884796468418955,0.8167484301555117,0.8028053759282137,0.0007461945118698824,0.7723836049160344,0.7550649661596457,0.001017337079355889,0.794566017535773,0.7789351710439296
89,BASELINE-OG,0.0019132051819753333,0.7425835670621423,0.7229975341212185,0.0006560066219046656,0.792311969595346,0.7765096194558614,0.0012846059019399995,0.7674477683287442,0.7497535767885399
89,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017994505341838375,0.7578889383524062,0.7394674445313937,0.0005883514458192297,0.813731220253316,0.7995585957073728,0.0011939009900015336,0.7858100793028611,0.7695130201193832
89,PHYS-FULL+MOD,0.0011356277766919783,0.847204443007322,0.8355786941057052,0.0005252753894409903,0.8337007472023797,0.8210475431851696,0.0008304515830664843,0.8404525951048509,0.8283131186454373
89,PHYS-FULL+ALIGN,0.0017969591163553658,0.7582241516878107,0.7398281632292745,0.0005142545585388496,0.8371898806761284,0.8248021542058338,0.0011556068374471077,0.7977070161819695,0.7823151587175541
89,PHYS-FULL-DETAILED,0.0011356516227848756,0.8472012345818845,0.8355752415609409,0.0004270741685935255,0.8647907049255601,0.8545030411698962,0.0007813628956892006,0.8559959697537223,0.8450391413654186
90,BASELINE-OG,0.0016092854749094976,0.7686532891875284,0.7510508220604926,0.00107834275284297,0.7028552306712272,0.6802463895266466,0.0013438141138762338,0.7357542599293778,0.7156486057935696
90,PHYS-FULL-NO-MOD-NO-ALIGN,0.0015583448586273493,0.7759763802160471,0.7589311047977029,0.0007677458361355247,0.7884423493549112,0.7723455715884371,0.001163045347381437,0.7822093647854791,0.76563833819307
90,PHYS-FULL+MOD,0.001300242186442897,0.8130805517211933,0.7988584197869363,0.0006826604794328002,0.8118882051591363,0.7975753512038533,0.0009914513329378487,0.8124843784401647,0.7982168854953948
90,PHYS-FULL+ALIGN,0.0015422401833018267,0.7782915466196163,0.7614224251667611,0.0006515664394729665,0.8204563819350319,0.8067954544735669,0.0010969033113873965,0.7993739642773241,0.7841089398201639
90,PHYS-FULL-DETAILED,0.0013002443337917853,0.8130802430238802,0.798858087601784,0.0005084569415359475,0.8598911893199195,0.8492307363333917,0.0009043506376638664,0.8364857161718998,0.8240444119675878
91,BASELINE-OG,0.001703598443053534,0.7750825406320269,0.7579692556801159,0.0007730160573002782,0.7734636229941694,0.7562271595263345,0.001238307250176906,0.7742730818130981,0.7570982076032251
91,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016223990993578855,0.7858028780218856,0.7695052709148553,0.0008767750469715178,0.7430565112919898,0.7235064632381194,0.0012495870731647016,0.7644296946569378,0.7465058670764874
91,PHYS-FULL+MOD,0.0012855813342600643,0.8302712187301662,0.8173570723292005,0.0008454327388229585,0.7522415377450908,0.7333903503996086,0.0010655070365415114,0.7912563782376285,0.7753737113644046
91,PHYS-FULL+ALIGN,0.0016202726580827756,0.7860836212751112,0.7698073750677827,0.0008484186250097219,0.7513665082647674,0.7324487425892605,0.0012343456415462488,0.7687250647699393,0.7511280588285216
91,PHYS-FULL-DETAILED,0.0012855894904470313,0.8302701419101807,0.8173559135772597,0.0007904933709550946,0.7683418053064693,0.7507156383189182,0.0010380414307010629,0.799305973608325,0.7840357759480889
92,BASELINE-OG,0.0015289141616002355,0.7772736152652114,0.7603270425136515,0.0005970913979755024,0.821300714312642,0.8077040295320821,0.001063002779787869,0.7992871647889267,0.7840155360228668
92,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014425194074622221,0.7898592735922104,0.7738703052785743,0.0006180295832201096,0.8150342720904172,0.800960792792949,0.001030274495341166,0.8024467728413138,0.7874155490357616
92,PHYS-FULL+MOD,0.0011324020295952703,0.835035990605182,0.8224843811947067,0.0006555206651244061,0.8038138298287136,0.7888866212287244,0.0008939613473598381,0.8194249102169477,0.8056855012117156
92,PHYS-FULL+ALIGN,0.0014399656049000698,0.7902313018108511,0.7742706399921115,0.0005752223301671229,0.827845753831309,0.814747061188039,0.0010075939675335964,0.8090385278210801,0.7945088505900753
92,PHYS-FULL-DETAILED,0.001131259485558451,0.8352024320635139,0.8226634866770421,0.0005743101998801434,0.828118738890698,0.8150408168497729,0.0008527848427192972,0.831660585477106,0.8188521517634075
93,BASELINE-OG,0.0017003507813808313,0.7463387215111491,0.7270384068435192,0.0011200563889728573,0.6410460172906125,0.6137343012148984,0.0014102035851768443,0.6936923694008807,0.6703863540292088
93,PHYS-FULL-NO-MOD-NO-ALIGN,0.001566953421197659,0.766239171054638,0.7484530210261866,0.001014781416381478,0.6747843817723788,0.6500397151681032,0.0012908674187895686,0.7205117764135084,0.6992463680971449
93,PHYS-FULL+MOD,0.001440188541846107,0.7851501756049384,0.768802906357488,0.0009876102005774905,0.6834921720442968,0.6594100546998412,0.0012138993712117988,0.7343211738246176,0.7141064805286645
93,PHYS-FULL+ALIGN,0.0015628672543270548,0.7668487525150438,0.7491089836846667,0.0008987342020816867,0.7119750180343977,0.6900600737544063,0.0012308007282043707,0.7394118852747207,0.7195845287195365
93,PHYS-FULL-DETAILED,0.001440402124602134,0.7851183129589772,0.7687686193797689,0.0008059092204981906,0.7417234281701386,0.722071949878736,0.0011231556725501623,0.7634208705645579,0.7454202846292525
94,BASELINE-OG,0.0018561965769789076,0.7762384120799888,0.7592130738686836,0.0008541332808765391,0.7601044611416761,0.7418515397068035,0.0013551649289277234,0.7681714366108324,0.7505323067877436
94,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017558016190711988,0.7883408668949601,0.7722363676369679,0.0007271114930175998,0.7957803456053942,0.7802418936405873,0.0012414565560443993,0.7920606062501772,0.7762391306387776
94,PHYS-FULL+MOD,0.0015502956789775937,0.8131142858596597,0.7988947206533294,0.0006785584617242692,0.8094171583442274,0.7949162899573752,0.0011144270703509315,0.8112657221019436,0.7969055053053523
94,PHYS-FULL+ALIGN,0.0017493538856780805,0.789118131049211,0.7730727714551293,0.0006010631469543043,0.831182825028773,0.8183380399766145,0.0011752085163161923,0.8101504780389921,0.7957054057158719
94,PHYS-FULL-DETAILED,0.0015526206110520922,0.8128340189422179,0.7985931290791257,0.0005047149851575774,0.8582435832379778,0.8474577689191283,0.0010286677981048349,0.8355388010900978,0.823025448999127
95,BASELINE-OG,0.0014417659250264407,0.7861995236379545,0.7699320960886685,0.0010150194878619572,0.6953533338934079,0.6721736962548629,0.001228392706444199,0.7407764287656813,0.7210528961717657
95,PHYS-FULL-NO-MOD-NO-ALIGN,0.0013616096682912452,0.7980859509531714,0.782722925482217,0.0008762076509959159,0.7370161431528128,0.7170065018709617,0.0011189086596435805,0.767551047052992,0.7498647136765894
95,PHYS-FULL+MOD,0.0010255724729479325,0.8479171414346973,0.8363456195873373,0.000845653034914238,0.7461867670026635,0.7268748905789532,0.0009356127539310853,0.7970519542186805,0.7816102550831452
95,PHYS-FULL+ALIGN,0.0013338251766051449,0.802206132637904,0.7871565992516576,0.0007678826994597488,0.7695286571846022,0.7519927941443001,0.0010508539380324469,0.7858673949112531,0.7695746966979788
95,PHYS-FULL-DETAILED,0.001025582352423719,0.8479156764003303,0.8363440430829642,0.0007002407342663676,0.7898306311185885,0.7738394834863073,0.0008629115433450433,0.8188731537594593,0.8050917632846357
96,BASELINE-OG,0.0016770207481358545,0.7906727919351295,0.7747457217562806,0.0008385054365552201,0.755947887086505,0.7373787045822173,0.0012577630923455373,0.7733103395108172,0.7560622131692489
96,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016140077799214477,0.798538126173161,0.7832095053385102,0.0008372386248601895,0.7563166003438762,0.7377754721091712,0.0012256232023908186,0.7774273632585186,0.7604924887238407
96,PHYS-FULL+MOD,0.0012959121597218572,0.8382431018856318,0.8259355118117125,0.0008350330078200145,0.7569585586132752,0.7384662750295028,0.001065472583770936,0.7976008302494535,0.7822008934206077
96,PHYS-FULL+ALIGN,0.0016098189887720654,0.7990609747768183,0.7837721359011414,0.0006543718561683396,0.8095410868352888,0.7950496477901476,0.0011320954224702025,0.8043010308060535,0.7894108918456445
96,PHYS-FULL-DETAILED,0.001296016325372269,0.8382300998373261,0.8259215204771226,0.0005858708380770366,0.8294787252489272,0.8165042804309108,0.0009409435817246528,0.8338544125431266,0.8212129004540167
97,BASELINE-OG,0.002007312756749821,0.7349793654452441,0.7148147519465128,0.0010167614863409989,0.759248702318016,0.7409306687987347,0.00151203712154541,0.74711403388163,0.7278727103726237
97,PHYS-FULL-NO-MOD-NO-ALIGN,0.0019420819109787293,0.7435916357955754,0.7240823037365431,0.0008214249122109478,0.8055009791187434,0.7907021405734305,0.0013817534115948386,0.7745463074571595,0.7573922221549868
97,PHYS-FULL+MOD,0.001226466152766175,0.8380726486328345,0.8257520892896807,0.0008227675906702022,0.8051830563947047,0.7903600280769105,0.0010246168717181886,0.8216278525137696,0.8080560586832957
97,PHYS-FULL+ALIGN,0.0018896135509730162,0.7505189061055975,0.7315366489614581,0.000633296800190486,0.8500464184453053,0.8386369068052741,0.001261455175581751,0.8002826622754513,0.7850867778833661
97,PHYS-FULL-DETAILED,0.0012265080294999826,0.8380671197492415,0.8257461397301622,0.0005647088676157961,0.8662868386367748,0.8561130111417469,0.0008956084485578894,0.8521769791930082,0.8409295754359545
98,BASELINE-OG,0.0017630648703874999,0.745274881709864,0.7258936227095275,0.0006656405129450465,0.7836491092344259,0.7671876284153061,0.0012143526916662732,0.764461995472145,0.7465406255624167
98,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016786928662643186,0.7574648295056756,0.7390110665332814,0.0006039630161864222,0.8036959379721785,0.7887597593396269,0.0011413279412253704,0.7805803837389271,0.7638854129364542
98,PHYS-FULL+MOD,0.0012092304348084375,0.8252920974604226,0.8119991048758897,0.00059001237545537,0.8082302676744977,0.7936390923888617,0.0008996214051319037,0.8167611825674601,0.8028190986323757
98,PHYS-FULL+ALIGN,0.0016688658959195157,0.7588846162790139,0.7405388805611128,0.0005023700882091462,0.8367163446870881,0.824292588304584,0.001085617992064331,0.797800480483051,0.7824157344328484
98,PHYS-FULL-DETAILED,0.0012068590283393116,0.825634714912286,0.8123677910469166,0.00044150836659772013,0.8564980247802971,0.8455793962309719,0.0008241836974685159,0.8410663698462916,0.8289735936389442
99,BASELINE-OG,0.001656806614520614,0.7623947714623751,0.744316112769295,0.0007934344444090922,0.7428400467147933,0.7232735285300493,0.0012251205294648532,0.7526174090885842,0.7337948206496722
99,PHYS-FULL-NO-MOD-NO-ALIGN,0.0015029791425027824,0.7844554098759521,0.7680552780186876,0.0007931895593185003,0.7429194163954274,0.723358937208123,0.0011480843509106414,0.7636874131356897,0.7457071076134053
99,PHYS-FULL+MOD,0.001222213576824678,0.8247204388864404,0.8113839505408436,0.0007256930175009718,0.7647957133762517,0.7468997350461839,0.000973953297162825,0.7947580761313461,0.7791418427935137
99,PHYS-FULL+ALIGN,0.0014996075693548946,0.784938932455663,0.7685755903598983,0.000638137791871843,0.7931732282312199,0.7774364086401171,0.0010688726806133688,0.7890560803434414,0.7730059995000077
99,PHYS-FULL-DETAILED,0.001222230953978171,0.8247179468016728,0.8113812688409305,0.0005210351057575161,0.8311273673575594,0.8182783626999824,0.0008716330298678436,0.8279226570796161,0.8148298157704565
100,BASELINE-OG,0.0019745180006610027,0.7598292951856492,0.7415554372106443,0.0009641684439404741,0.7250075394470485,0.7040842000571501,0.0014693432223007383,0.7424184173163488,0.7228198186338972
100,PHYS-FULL-NO-MOD-NO-ALIGN,0.001846412470967814,0.7754114247720745,0.758323163613428,0.0008399161163651009,0.7604458007841854,0.7422188508438519,0.0013431642936664575,0.76792861277813,0.7502710072286399
100,PHYS-FULL+MOD,0.0014207619826700837,0.8271854667128496,0.8140365348323056,0.0007724429296415778,0.77968996683739,0.7629272469228436,0.001096602456155831,0.8034377167751199,0.7884818908775746
100,PHYS-FULL+ALIGN,0.0018317167408653727,0.7771989414497058,0.7602466869947921,0.0006635243062410802,0.8107548709391388,0.7963557850323342,0.0012476205235532264,0.7939769061944223,0.7783012360135632
100,PHYS-FULL-DETAILED,0.0014175679035997003,0.8275739788567298,0.8144546076827854,0.000527948072069955,0.8494228469152563,0.8379658896153301,0.0009727579878348277,0.838498412885993,0.8262102486490578
