0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.26E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.26718,0.34045,0.052424,0.84388,0.21153,2.28E-14,0.52174,0.38967
0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.23E-14,0.52174,0.38967
0.5,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.3,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.3,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.37E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.42E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.26718,0.34045,0.052424,0.84388,0.21153,2.28E-14,0.52174,0.38967
0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.24E-14,0.52174,0.38967
0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.30E-14,0.52174,0.38967
0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.24E-14,0.52174,0.38967
0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
