alpha_fast,alpha_small,alpha_b,omega1,omega2,omega3,omega4,beta,gamma
0.2814337366690914,0.45379712176854464,8.670828599815023e-09,0.5939799395060674,0.8315407103324381,0.24197112001268054,0.2697593077461921,5.740885390250884e-29,0.10522142804033437
0.2641160039448841,0.5045674103010639,1.8553281136033552e-11,0.5584761710159782,0.8598599081880447,0.24740248081100188,0.3126191197058547,8.15538181692277e-24,0.1516941722098769
0.25950646520419723,0.45293405244310464,2.1606998794853027e-12,0.6154908715937063,0.8956542478118554,0.18326793146698045,0.29661784334062913,6.948205103858069e-29,0.15291236532111732
0.31852142839029396,0.4647502311882478,2.6930163364106905e-10,0.5494515332604347,0.7981566130732406,0.2748222837532255,0.27591546144026835,1.4383926079496876e-33,0.07356724675098501
0.2935878160557585,0.45882210986673444,5.2960865936503324e-08,0.5442550323900751,0.823711862424279,0.25791339851332207,0.2853657671205785,1.8149782830097291e-37,0.0758744357652418
0.29147911521830244,0.5240238134922401,8.42317713451014e-13,0.5726868950686292,0.7712472999769537,0.2646608573634773,0.3121414249139508,1.1583787029143625e-29,0.12938295135593672
0.3350808439151817,0.4126571911185455,1.8684230120545597e-08,0.5883773759400658,0.756533677127743,0.2967466510516205,0.2978883182810929,2.4333353540996042e-33,0.1018260117784999
0.3346009497143766,0.3806856129236012,5.7168432945318314e-08,0.601108449009705,0.8075485299498514,0.301591207391338,0.2972757198122239,2.7758135665501654e-35,0.0658205552703697
0.272414733471287,0.45766332616308886,4.6119557398483e-13,0.579375734397022,0.9128802708978805,0.23648707198621152,0.22136819124861132,7.15736201155002e-27,0.1387453756319142
0.2574251616560797,0.5545754107675238,9.631189415495179e-13,0.5957011799832045,0.7709155854743766,0.26280024960974396,0.2772718442456759,1.611308980871606e-23,0.15706756607160766
0.3279396312180666,0.42467585659246604,5.118071155334539e-11,0.5566383647032992,0.7596483084099956,0.284934266634747,0.33329637994965605,1.4358102161886906e-24,0.07064132920287643
0.257357856085519,0.5582444511520709,1.0861802638146832e-11,0.5219866740312015,0.8930837455116033,0.20161794979434633,0.27522017638166535,1.6739122217494804e-26,0.13619878445190378
0.26487394651249624,0.4943120781001374,1.6724197797739995e-12,0.5835627646688724,0.8326855638838655,0.2097805747179517,0.3402145266599575,1.997281965825194e-30,0.15075804395081957
0.30689233081793355,0.39617790903558064,3.294199979397875e-08,0.5902862564081679,0.818496554182669,0.3137565486925798,0.2930304382624828,6.142846867728266e-31,0.08877405082218155
0.24033448473960065,0.5387320029845009,1.8465486727632354e-11,0.6224552897754067,0.8599786771370561,0.19920598107908183,0.2074450340763795,1.2160855142402545e-30,0.1939573148890817
0.3138459377624751,0.4660105751331602,1.974943205953766e-13,0.5462523955412053,0.7926878135528331,0.24309283645324314,0.2841107971190729,5.904354299453555e-32,0.1014122461387677
0.2886787150010749,0.5072863391629189,8.338942907323987e-14,0.5496212947740601,0.8647793988820471,0.23267719543161927,0.2911313716362501,2.3257958095926874e-26,0.12186867929472302
0.22974027516520995,0.5673896582002037,2.1803816099669833e-11,0.5882698366290227,0.899021835275041,0.15295113307843364,0.27187064381457093,3.2607724754190736e-27,0.16907068153631957
0.28593785446937625,0.4110465431927544,1.0497984412494074e-11,0.596965760912568,0.8616120474558848,0.2641982410266045,0.2536079894141126,1.6041238945756173e-28,0.10273190949294757
0.2977344100337003,0.4200481535809608,1.4105687804749046e-09,0.5751957994085192,0.8488337843395031,0.2556321499313864,0.2804177889143291,2.7597297288605568e-27,0.11659884282719174
0.33580019100452113,0.42624386383639207,1.563761832471866e-13,0.5619515250612324,0.7601399794443987,0.2957465826053585,0.28933514151837225,2.809651411780667e-33,0.09903343193394767
0.2933649102913909,0.5241214161245544,4.937744900913625e-10,0.5474700855412485,0.7598797249108111,0.2396438158940446,0.2921061649752954,4.93377901651195e-31,0.10153202509574151
0.27300561844566285,0.5017991426780851,2.811546470334756e-13,0.5804543887178178,0.7905584922190411,0.19723706461769666,0.30066377070731864,1.1084447166219572e-32,0.12921053066256458
0.29034945897089826,0.46254619537173974,1.527235949935437e-13,0.5875816339328135,0.7993702623467962,0.260283010002693,0.29904540470438784,2.2127512416603623e-30,0.1253396690688075
0.242153792699005,0.49248553501358455,1.0144337055713089e-13,0.580739033381174,0.8907759288542106,0.23652669229812426,0.2786797271344844,7.057508347883502e-25,0.165562261318811
0.2448893229848552,0.5039054048428476,1.5427820794959524e-16,0.6226329598496959,0.8890756439504707,0.20007032661576357,0.2547119499340153,2.4190888705875315e-27,0.21274046814533706
