alpha_fast,alpha_small,omega1,omega2,omega3,omega4,beta,gamma
0.2047568379592084,0.6356983308896156,0.6386928973589,0.9014827266588291,0.10216301041641983,0.2766176042904939,3.145767812921392e-23,0.18724339390580647
0.28044270989119063,0.4499770152758228,0.5982581397185598,0.8428302002493119,0.22725996401286933,0.28702058400695746,6.68951246249647e-23,0.10662378910217298
0.2677687503418233,0.5068039302634353,0.5647294809941377,0.8608205675608328,0.2527525923330965,0.3219863425348906,2.4158991355949508e-17,0.151498084732506
0.2601650046065712,0.46076887411407697,0.6184964454264187,0.9039272237549135,0.18063572292755006,0.3173123484610832,8.529055593012024e-26,0.15869180334607885
0.3238301122284774,0.4578707562397846,0.5548642598592818,0.795408342115085,0.27822604525481565,0.27908960656827725,7.327297969400417e-25,0.06982780002139827
0.2901803658905415,0.45716893318502,0.5519968738471034,0.8327459908489278,0.2376193900126623,0.3040479691740705,9.281048426867023e-23,0.07857535367199368
0.29354362256370725,0.525049032904917,0.5712417565595638,0.785569168058264,0.27032194613342514,0.3153244058431193,5.623176056078536e-24,0.1304558041254175
0.33072937359827254,0.41405281612709655,0.5942700941486234,0.7636887563135454,0.28546457164596856,0.30467002349073835,3.0899685046908636e-25,0.10607785834872263
0.329173138409949,0.3792296481147782,0.6063268044825983,0.8237042612230039,0.2821682838136748,0.3092170670322699,1.98451665571663e-24,0.06915272951735414
0.2677084938519163,0.4609109923253057,0.5874743534461225,0.933577886514897,0.2187339328479906,0.23114797344692395,1.5706334411153157e-20,0.1475289228188211
0.2591292824573504,0.5545842503072337,0.5982512843970889,0.7749254827821944,0.26419680677750174,0.2813350483970423,6.811075986020432e-16,0.15732666907592657
0.3191797724794251,0.4254595104978422,0.5618310263709948,0.7774905412642872,0.26651601791665164,0.34978562116846795,1.2883655444611227e-23,0.07667791757774228
0.2607901893430386,0.5616792335604086,0.5300052181676869,0.8991689289299036,0.20138627652206628,0.2912325759574428,1.241383334812128e-22,0.13630888639280922
0.27963730000581605,0.4937779022038231,0.5842712214421947,0.8137256148373079,0.23764906118555781,0.3496400424312964,2.4269993987535583e-18,0.13991294314253108
0.3025243764461671,0.3923732957786066,0.5943884566828671,0.8352196214056083,0.2980049348128701,0.3012144657931964,8.487806784548019e-26,0.09277578022186819
0.24320843457476646,0.5394853519293694,0.627848430758835,0.8568204481192805,0.19100149119400361,0.22157885134014815,6.738748219150526e-25,0.1921323651582676
0.30513536734737623,0.4762005979416192,0.5539208317799217,0.8096626503265462,0.2319807984042192,0.29052789642689797,1.0315755817157161e-22,0.11011292820332352
0.2841358010244839,0.5154053079705568,0.5584538585974952,0.880550426095298,0.21911598691765533,0.30786642820496507,4.1091365709341945e-18,0.13063395855791365
0.23964470779233554,0.5714747514409266,0.5916586404159684,0.8859638732288101,0.17317687451139255,0.28530297271634786,2.70500062371753e-24,0.16216954542289988
0.2803981733301834,0.4155891973176075,0.6048258727358448,0.8765384963238921,0.2298690874855031,0.27451677728912377,7.932604187570977e-23,0.11028700992873743
0.2965482134215012,0.4261218049280032,0.5846433178497289,0.8489392543616079,0.25304092592737804,0.2862360989209308,2.1401061821146768e-23,0.12049308305796344
0.3319864276831247,0.4267746474060849,0.5675845669378347,0.7718633922482314,0.28255671521175946,0.29749030962976347,2.5882065798546288e-25,0.10297016914011392
0.29294652552552036,0.5198136128721369,0.5485792425434974,0.7729163793880884,0.24076576249676993,0.2974229753560602,5.121219528401727e-23,0.10194424033200807
0.28150234943682423,0.5032224462367041,0.5828504124171132,0.7821079495050303,0.20751351193558507,0.3162386432517661,5.384256240247878e-20,0.12536400637974146
0.2866898345106482,0.4684340436883311,0.5927788539168249,0.8097285200654449,0.24578305986487753,0.3131757346648876,3.4636307817573466e-20,0.13185530023546524
0.24473086624422813,0.49318747036637295,0.5871526968435742,0.8922225084984425,0.23795983497073517,0.28782448806871347,9.658355925529874e-22,0.16498492057698702
0.245943541795484,0.5006248857016333,0.6247978577083467,0.9002663023464773,0.20302672699663812,0.26347574036347227,1.6620513567523933e-21,0.21311930737167814
0.25847905356748546,0.4772774672602794,0.596898655632979,0.9035523524990978,0.213310219859561,0.24867572311150304,2.0685220371920918e-19,0.15643500368650162
0.30790547430981796,0.48992115081248844,0.5605389813583416,0.7579115626742944,0.250551967020491,0.2912833959352717,1.012143592034734e-25,0.09900077089530594
0.2731331420168122,0.4874884762390175,0.5816200909504778,0.8440602356438399,0.23342479189319093,0.25629749200417434,7.540277753932422e-19,0.14646945288182228
0.37843537096250235,0.47722894867055615,0.5703088733415975,0.7487008178438102,0.30918797564956507,0.34345800055140596,1.89628964738707e-24,0.04492532908108402
0.2395510275575246,0.5329840665805519,0.5771756545446433,0.9582397943070329,0.16213768329437048,0.2850539384718446,3.123984720156255e-24,0.16822566309204132
0.3368532991959725,0.4450501770627102,0.5851926906817478,0.733398200288159,0.2930108789197096,0.31414904689597073,9.688465833333107e-24,0.05750234742796732
0.3308895029209813,0.48966558721262327,0.5354036376007263,0.7472802551226807,0.23755415364275317,0.29785511759232947,2.670531328413571e-24,0.0908547188158215
