alpha_fast,alpha_small,omega1,omega2,omega3,omega4,beta,gamma
0.2477035585468156,0.3301969715792075,0.8145953039260616,0.17520775025148527,4.9517534224867795e-14,0.6390349206598468,8.951461363267748e-25,0.2750756898121192
0.2368922807767437,0.36491599831544863,0.909569944843851,0.1748072791356439,4.535435219493471e-11,0.5409782291335559,8.773918357653438e-22,0.35461387129707944
0.24060904520687484,0.3662059353554495,0.8733310473716299,0.16908918303887244,1.4977390540096868e-15,0.5775548072467588,7.271283381331924e-24,0.25225220268494225
0.24498997708000336,0.3726422051666326,0.8947561596413965,0.22279506547486916,1.7387786117464797e-12,0.5399456947250799,5.238335063218324e-28,0.24797629960201426
0.2668685991533998,0.37518637044367764,0.8939947381251676,0.18915582821041504,1.1667390442176404e-11,0.5297219345570808,7.947482087511928e-23,0.29641913736779635
0.24368128985311907,0.3793269249615011,0.8729218862705408,0.13185835851725283,1.507480924604571e-12,0.6188270982976842,9.999999360374293e-13,0.31347675076840065
0.24668226110801195,0.3407312531870709,0.8885893238813309,0.1601342781586301,1.443895705815759e-10,0.5984827087405138,5.569294574107802e-22,0.2581108056791995
0.23201571411673416,0.37933435125712867,0.8900473670256008,0.1176601963962983,6.988841147313154e-12,0.5895707961260623,5.632758523080085e-21,0.26376083910385967
0.24923584147872202,0.3391284454101421,0.8761191858390807,0.2650222782197535,0.024676974568470903,0.5804218591550503,6.495847673750936e-32,0.322418992959542
0.2958597253328273,0.3317281695695481,0.8627743337105337,0.23734140753274388,0.07364014339880066,0.5578743335647236,4.172483689552892e-30,0.21902778382709762
0.24398022458361465,0.35660469419973145,0.9179134030962367,0.2195535376074986,8.574843694819984e-09,0.5847889195647029,7.035362971637607e-31,0.3008931362467708
0.28091073953061485,0.3398554631244979,0.8877923758002222,0.2538325342727529,0.010758712457542265,0.5188711769072141,8.74244514201283e-31,0.22831857791103305
0.26030480184464977,0.391994464812,0.8415420829256485,0.27426765744661247,3.655538004066691e-13,0.5557042422861563,7.174745267475373e-22,0.25372296824033685
0.2530039583960809,0.3241832745553315,0.8222909674551806,0.19603741055830812,2.819826035635403e-11,0.6335316730402599,7.793474794364278e-21,0.25293640067737616
0.26693667136963906,0.3152483863814796,0.8759652680373339,0.23293578674152984,9.476135242216124e-11,0.5824964193633505,1.9431479080955971e-25,0.2949595014628344
0.26670607885713427,0.3476946311413174,0.8589188853506814,0.19788152112075563,5.1240042224415736e-11,0.5256827779111392,5.70052746446825e-24,0.23730113817707052
0.31375992885226117,0.3408109444497692,0.8303428960767554,0.2916632815189501,0.10735923464490796,0.5059612009207392,9.381682072839587e-22,0.3595119894850734
0.2533842147718998,0.3181062813487507,0.8525090481690107,0.19006298193630924,1.8608556282137472e-11,0.6301827390040295,3.5920883992846874e-19,0.3244581223490806
0.24448542783851107,0.37610466278025206,0.8638334074072238,0.1575120456207304,1.1058908730911034e-12,0.582074243366024,1.4352523783457086e-24,0.21073031252946806
